Zone,Nom,Catégorie,Statut,Adresse,Latitude,Longitude,Image,Source
Rabat,Supermarché sans nom,Supermarché,Formel,Supermarché sans nom,34.0057026,-6.8500199,icons/supermarket.png,OSM
Rabat,Carrefour Market,Supermarché,Formel,Carrefour Market,33.9621808,-6.8771284,icons/supermarket.png,OSM
Rabat,Épicerie sans nom,Épicerie,Informel,Épicerie sans nom,34.0001899,-6.8465045,icons/greengrocer.png,OSM
Rabat,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,33.9933223,-6.8462512,icons/convenience.png,OSM
Rabat,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,33.993987,-6.8466636,icons/convenience.png,OSM
Rabat,Café sans nom,Café,Formel,Café sans nom,33.9937046,-6.8468942,icons/cafe.png,OSM
Rabat,Tea Room & Co,Café,Formel,Tea Room & Co,33.9946417,-6.8470304,icons/cafe.png,OSM
Rabat,Taiyaki,Restaurant,Formel,Taiyaki,33.9944415,-6.8468964,icons/restaurant.png,OSM
Rabat,Épicerie sans nom,Épicerie,Informel,Épicerie sans nom,33.994675,-6.846883,icons/greengrocer.png,OSM
Rabat,Terra Luna,Restaurant,Formel,"Avenue Fal Ould Oumeir شارع فال ولد عمير, Rabat",33.9949533,-6.8471757,icons/restaurant.png,OSM
Rabat,Arthé,Restaurant,Formel,Arthé,33.995468,-6.84743,icons/restaurant.png,OSM
Rabat,Grillades Adil,Restaurant,Formel,Grillades Adil,33.9951946,-6.8476035,icons/restaurant.png,OSM
Rabat,KFC,Restaurant,Formel,Avenue Fal Ould Oumeir شارع فال ولد عمير,33.994844,-6.8474489,icons/restaurant.png,OSM
Rabat,First Pizza,Restaurant,Formel,"Rue Oum Errabia زنقة أم الربيع, Rabat ⵔⴱⴰⵟ الرباط",33.996765,-6.8467668,icons/restaurant.png,OSM
Rabat,Dar Al Fawakih,Restaurant,Formel,Dar Al Fawakih,33.9967094,-6.8469626,icons/restaurant.png,OSM
Rabat,Caesar's,Restaurant,Formel,Caesar's,33.9969651,-6.8461633,icons/restaurant.png,OSM
Rabat,Picasso,Restaurant,Formel,Picasso,33.9966426,-6.8471479,icons/restaurant.png,OSM
Rabat,Ch'hiwates Bennani,Boulangerie,Formel,Avenue Atlas شارع الأطلس,33.9966994,-6.8461252,icons/bakery.png,OSM
Rabat,Brownies,Café,Formel,Avenue Atlas شارع الأطلس,33.9967539,-6.8459649,icons/cafe.png,OSM
Rabat,Mihad Market,Supérette / Mini-market,Formel,Mihad Market,33.9968266,-6.8457006,icons/convenience.png,OSM
Rabat,Schmid,Café,Formel,Schmid,33.9970852,-6.8457959,icons/cafe.png,OSM
Rabat,La cantine du marché,Restaurant,Formel,La cantine du marché,34.0004161,-6.8462628,icons/restaurant.png,OSM
Rabat,7ème art,Restaurant,Formel,7ème art,34.0200062,-6.8355982,icons/restaurant.png,OSM
Rabat,Café Les Deux Palmiers,Café,Formel,Café Les Deux Palmiers,34.0494553,-6.7982647,icons/cafe.png,OSM
Rabat,Chez Brahim,Supermarché,Formel,Chez Brahim,33.9315538,-6.9481251,icons/supermarket.png,OSM
Rabat,Pharmacie des Écoles صيدلية المدارس,Parapharmacie,Formel,"Rue Al Jaoutann, Rabat",33.9651542,-6.8668657,icons/pharmacy.png,OSM
Rabat,Café la Côte,Restaurant,Formel,Café la Côte,34.0470792,-6.8278929,icons/restaurant.png,OSM
Rabat,Cupidon,Café,Formel,Cupidon,34.0174456,-6.8247895,icons/cafe.png,OSM
Rabat,Carrefour Market,Supermarché,Formel,Carrefour Market,34.0211534,-6.8270419,icons/supermarket.png,OSM
Rabat,Café La Cartouche,Café,Formel,Café La Cartouche,34.021763,-6.8269137,icons/cafe.png,OSM
Rabat,Poisson Magic,Restaurant,Formel,Poisson Magic,34.0217199,-6.826974,icons/restaurant.png,OSM
Rabat,Shot Coffee,Café,Formel,Shot Coffee,34.0220168,-6.82679,icons/cafe.png,OSM
